datetime,parsing_unixtime,card,region,dealerName,sell_id,car_url,price,description,image,bodyType,color,engine,engineDisplacement,enginePower,fuelType,mileage,productionDate,vehicleTransmission,Владельцы,ПТС,Привод,Руль,Состояние,Таможня,public_date,nview,model_name_full,equipment_dict,confDict,card_type,brand,model_name,model_name2,name,sellerName
2021-04-15 16:36:38.842307+03:00,1618493798.0,Porsche Cayenne I Рестайлинг (957),Казань,,№ 1098929776,https://auto.ru/cars/used/sale/porsche/cayenne/1098929776-a32e42ed/,1 090 000 ₽,"Машина в отличном как техническом, так и эстетическом состоянии. Полностью дилерское обслуживание с момента покупки, пробег  подтвержден сервисной книжкой. Была на гарантии до 2018 года. Все ТО по регламенту. По ПТС 2008 год, в первый раз выехала из автосалона в апреле 2010. Вписано много собственников, по сути машина находилась внутри одной семьи. Богатая комплектация, редкий фисташковый цвет с медно-коричневым салоном. Сигнализация с GSM модулем, дневные ходовые огни как у последних моделей, заводской фаркоп. Летняя резина на 19 дисках, зимняя на 18 оригинальных. Новый аккумулятор. Косметический окрас передней правой двери. В салоне никогда не курили. Автосалонам и перекупщикам просьба не тратить время! По телефону не торгуюсь!!!",https://avatars.mds.yandex.net/get-autoru-vos/1976050/8e5b204b98971bf584def226c25336cd/1200x900n,внедорожник 5 дв.,зелёный,3.6 л / 290 л.с. / Бензин,3.6 л , 290 л.с. , Бензин,175 000 км,2008,автоматическая,3 или более,Дубликат,полный,Левый,Не требует ремонта,Растаможен,22 июня 2020,1927,Porsche Cayenne I Рестайлинг (957),"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/1976050/8e5b204b98971bf584def226c25336cd/1200x900', 'km-age': 175000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 290, 'price': 1090000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2008}",{},Б/у,Porsche,Cayenne,I Рестайлинг (957),3.6 AT (290 л.с.) 4WD,Частное лицо
2021-04-15 16:36:39.794670+03:00,1618493799.0,Porsche Cayenne II Рестайлинг (958), ЯсеневоТеплый Стан,РОЛЬФ Ясенево | Автомобили с пробегом,№ 1102676406,https://auto.ru/cars/used/sale/porsche/cayenne/1102676406-c768aa12/,3 847 000 ₽,"Porsche Cayenne с пробегом от официального дилерского центра РОЛЬФ Ясенево | Автомобили с пробегом — Ваша гарантия юридической чистоты сделки и исправного технического состояния автомобиля.Мы предоставляем целый спектр услуг по продаже, покупке и обмену автомобилей и комплектующих. Покупка у нас надежна и выгодна:✅ В наличии более 500 проверенных и готовых к продаже автомобилей.✅ Выгода до 82 000 рублей при обмене на Ваш автомобиль.✅ Более 400 комплектов шин, дисков, колес в сборе, а также другое дополнительное оборудование и запасные части.✅ Срочный выкуп Вашего автомобиля, в том числе кредитного.✅ Выездная оценка Вашего автомобиля.✅ Комиссионная продажа (на Ваших условиях), аукцион.✅ Бонус при покупке в кредит до 100 000 рублей.✅ Трейд-ин — обмен Вашего автомобиля на новый или с пробегом (возможна доплата с любой стороны).✅ Страхование КАСКО, ОСАГО.Мы работаем каждый день с 9:00 до 22:00 (без выходных).Москва, 40-й км МКАД (внешняя сторона), вл.1, стр.2.",https://avatars.mds.yandex.net/get-autoru-vos/4372543/58b614cfed7bd86653a5cf02d011b458/1200x900n,внедорожник 5 дв.,белый,3.0 л / 245 л.с. / Дизель,3.0 л , 245 л.с. , Дизель,88 622 км,2016,автоматическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,18 марта,767,Porsche Cayenne  II Рестайлинг (958) Diesel,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'DIESEL', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4372543/58b614cfed7bd86653a5cf02d011b458/1200x900', 'km-age': 88622, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 245, 'price': 3847000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2016}",{},Б/у,Porsche,Cayenne,II Рестайлинг (958),Diesel 3.0d AT (245 л.с.) 4WD,
2021-04-15 16:36:37.478443+03:00,1618493797.0,Porsche Cayenne II (958),Красноярск,,№ 1101591710,https://auto.ru/cars/used/sale/porsche/cayenne/1101591710-5344a9b5/,2 100 000 ₽,Автомобиль в отличном состоянии. Без дтп. Ни одного крашеного элемента. Я второй владелец с 2015 года. ПТС оригинал. Обслуживание только у дилера. Готов на любые проверки. Стоит в тёплом паркинге. Богатая комплектация. В ноябре сделано большое ТО и Полировка с жидким стеклом. Новая резина лето и зима R21.,https://avatars.mds.yandex.net/get-autoru-vos/2090622/bc1c3d4f14aaafa4947d20467c628696/1200x900n,внедорожник 5 дв.,чёрный,4.8 л / 400 л.с. / Бензин,4.8 л , 400 л.с. , Бензин,156 000 км,2011,автоматическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,15 ноября 2020,856,Porsche Cayenne  II (958) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2090622/bc1c3d4f14aaafa4947d20467c628696/1200x900', 'km-age': 156000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 400, 'price': 2100000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2011}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 400, 'year': 2010}",Б/у,Porsche,Cayenne,II (958),S 4.8 AT (400 л.с.) 4WD,Константин 
2021-04-15 16:36:36.486079+03:00,1618493796.0,Porsche Cayenne I Рестайлинг (957),Самара,,№ 1094866260,https://auto.ru/cars/used/sale/porsche/cayenne/1094866260-76d660a1/,1 120 000 ₽,"Продам честный Porsche Cayenne S редкого белого цвета на рыжем салоне. Максимальная комплектация с ТВ, телефоном и мультирулём и навигацией. Прошит, стоит спортивный выхлоп. На спорт режиме 450+ лошадей. Благородный звук выхлопа.  На 21 колёсах, стиль турбо2. Пневмоподвеска. Привезён новым в Россию в 2009 году. Богатая комплектация. Мотор гильзован. Реальный пробег. Работает отлично. Установлена механическая сигнализация гидравлическая блокировка тормозов.   Возможен торг, обмен, рассмотрю вариантыПричина продажи нужен 6-8 местный автомобиль. ",https://avatars.mds.yandex.net/get-autoru-vos/1545460/2700f3dc153fbfee41f63ca7ccec7db6/1200x900n,внедорожник 5 дв.,белый,4.8 л / 385 л.с. / Бензин,4.8 л , 385 л.с. , Бензин,220 000 км,2008,автоматическая,3 или более,Оригинал,полный,Левый,Не требует ремонта,Растаможен,16 ноября 2020,724,Porsche Cayenne  I Рестайлинг (957) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/1545460/2700f3dc153fbfee41f63ca7ccec7db6/1200x900', 'km-age': 220000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 385, 'price': 1120000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2008}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 385, 'year': 2007}",Б/у,Porsche,Cayenne,I Рестайлинг (957),S 4.8 AT (385 л.с.) 4WD,Частное лицо
2021-04-15 16:36:36.835479+03:00,1618493796.0,Porsche Cayenne II (958),Королёв,,№ 1103170633,https://auto.ru/cars/used/sale/porsche/cayenne/1103170633-a0159305/,2 750 000 ₽,"Осмотр в г. Королев МО, у машины по факту один владелец (замена юр.лиц). Без дтп, в родной краске, обработана жидким стеклом. Своевременное обслуживание (замена всех жидкостей, ревизия подвески с устранением неисправностей, полностью новая тормозная система), подтверждённый пробег. Комплект зимних колёс, авторский противоугонный комплекс. ",https://avatars.mds.yandex.net/get-autoru-vos/4354398/2e08356b11a33b58ddd32b2f53fbeaca/1200x900n,внедорожник 5 дв.,коричневый,3.0 л / 245 л.с. / Дизель,3.0 л , 245 л.с. , Дизель,152 924 км,2014,автоматическая,1 владелец,Дубликат,полный,Левый,Не требует ремонта,Растаможен,13 апреля,154,Porsche Cayenne  II (958) Diesel,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'DIESEL', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4354398/2e08356b11a33b58ddd32b2f53fbeaca/1200x900', 'km-age': 152924, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 245, 'price': 2750000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2014}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 245, 'year': 2010}",Б/у,Porsche,Cayenne,II (958),Diesel 3.0d AT (245 л.с.) 4WD,Частное лицо
2021-04-15 16:36:37.143423+03:00,1618493797.0,Porsche Cayenne I (955), Улица 1905 годаКраснопресненская,,№ 1100811156,https://auto.ru/cars/used/sale/porsche/cayenne/1100811156-f67583c3/,630 000 ₽,"Своевременное обслуживание. Все детали при осмотре!!! Авто работает исправно!!!  Непрокуренный салон. Не участвовала в ДТП. Комплект зимних шин в подарок. Перекупы, Салоны, CARPRICE и прочие можете не беспокоится... Авто найдет своего покупателя. Пройдены все ТО.",https://avatars.mds.yandex.net/get-autoru-vos/2051006/1527f84cd4c2ceab17e7c0ed391fac3e/1200x900n,внедорожник 5 дв.,серый,4.5 л / 340 л.с. / Бензин,4.5 л , 340 л.с. , Бензин,250 000 км,2003,автоматическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,16 сентября 2020,2358,Porsche Cayenne  I (955) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2051006/1527f84cd4c2ceab17e7c0ed391fac3e/1200x900', 'km-age': 250000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 340, 'price': 630000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2003}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 340, 'year': 2002}",Б/у,Porsche,Cayenne,I (955),S 4.5 AT (340 л.с.) 4WD,Георгий
2021-04-15 16:36:38.823859+03:00,1618493798.0,Porsche Cayenne I (955),Тюмень,,№ 1101193661,https://auto.ru/cars/used/sale/porsche/cayenne/1101193661-dfb36f40/,650 000 ₽,"Каен в хорошем состоянии, сигнализация Pandora, предпусковой подогреватель двс,  оригинальная акустика  Bose, установлен адаптер «триома» для подключения телефона по usb, можно подключить флешку. Двигатель гильзован, недавно менялся компрессор (авто на пневме) , стартер. машина обслуживалась в VAG центре, история ремонтов есть.",https://avatars.mds.yandex.net/get-autoru-vos/1962792/188d9e941fc535b98db9451e9204e0d4/1200x900n,внедорожник 5 дв.,чёрный,4.5 л / 340 л.с. / Бензин,4.5 л , 340 л.с. , Бензин,295 000 км,2006,автоматическая,3 или более,Оригинал,полный,Левый,Не требует ремонта,Растаможен,9 октября 2020,1025,Porsche Cayenne  I (955) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/1962792/188d9e941fc535b98db9451e9204e0d4/1200x900', 'km-age': 295000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 340, 'price': 650000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2006}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 340, 'year': 2002}",Б/у,Porsche,Cayenne,I (955),S 4.5 AT (340 л.с.) 4WD,Частное лицо
2021-04-15 16:36:41.147691+03:00,1618493801.0,Porsche Cayenne II (958),Тюмень,Fresh Auto Тюмень,№ 1102798225,https://auto.ru/cars/used/sale/porsche/cayenne/1102798225-a027ba22/,2 789 000 ₽,"Автомобиль приобретался у официального дилера.2 владельца, оригинальный ПТС.Кузов полностью в заводском лакокрасочном покрытии.Дополнительные опции:- Премиальная аудиосистема BOSE- Камера заднего вида- Четырехзонный климат-контроль- Вентиляция и электропривод с функцией памяти передних сидений- Пневмоподвеска- Обогрев всех сидений- Электропривод руля- Электропривод багажной двери- Электрообогрев лобового стекла- Датчики дождя и света- Круиз-контроль- Подрулевые лепестки переключения передач- Передние и задние датчики парковкиДополнительное оборудование:- Сигнализация с автозапуском      A84501.Кредит от 8%Первоначальный взнос от 0%Более 20 банков-партнеровВаш автомобиль может быть первоначальным взносомОформление за 30 минутПо двум документамБез справок и поручителейБез скрытых платежей и комиссийВозможна дистанционная подача заявки на кредитБолее подробная информация на сайте Fresh auto [hhcdccc:64057]",https://avatars.mds.yandex.net/get-autoru-vos/3926749/64cb79f1fd25729f28841031725dc3b0/1200x900n,внедорожник 5 дв.,белый,4.8 л / 400 л.с. / Бензин,4.8 л , 400 л.с. , Бензин,104 180 км,2013,автоматическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,14 марта,126,Porsche Cayenne  II (958) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3926749/64cb79f1fd25729f28841031725dc3b0/1200x900', 'km-age': 104180, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 400, 'price': 2789000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2013}",{},Б/у,Porsche,Cayenne,II (958),S 4.8 AT (400 л.с.) 4WD,
2021-04-15 16:36:42.184960+03:00,1618493802.0,Porsche Cayenne II (958),Реутов,,№ 1102804930,https://auto.ru/cars/used/sale/porsche/cayenne/1102804930-6a08caef/,2 200 000 ₽,"Продаётся авто в хорошем состоянии Все рычаги заменил, никаких звуков по ходовой. Поменял так же  подушки двигателя, стойки стабилизатора, сайлкнблок, тормозные диски и колодки все новое, ориганальное. чеки на руках. Пневма работает отлично. Коробка не дёргает. Зимняя резина новая. Колеса 21 радиус обвес и выхлоп от GTS. Притягивает взгляды проверено. В подарок летняя резина. Два ключа. ПТС оригинал, 2 ключа. Машина всегда хранится в крытом паркинге. Перекупы, автосалоны и площадки мимо. Любители просто поболтать так же мимо. любые проверки за ваш счёт. Торг возможен ",https://avatars.mds.yandex.net/get-autoru-vos/3710589/b95ef85fcd6f0e1c17df254018445081/1200x900n,внедорожник 5 дв.,белый,4.8 л / 400 л.с. / Бензин,4.8 л , 400 л.с. , Бензин,146 000 км,2012,автоматическая,3 или более,Оригинал,полный,Левый,Не требует ремонта,Растаможен,15 марта,297,Porsche Cayenne  II (958) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3710589/b95ef85fcd6f0e1c17df254018445081/1200x900', 'km-age': 146000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 400, 'price': 2200000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2012}",{},Б/у,Porsche,Cayenne,II (958),S 4.8 AT (400 л.с.) 4WD,Частное лицо
2021-04-15 16:36:39.539211+03:00,1618493799.0,Porsche Cayenne II (958),Владимир,,№ 1102567793,https://auto.ru/cars/used/sale/porsche/cayenne/1102567793-1ca00058/,3 550 000 ₽,"Машина в отличном состоянии, была куплена у официального дилера. Обслуживался у официального дилера. Есть сервисная книжка. Оригинальный ПТС. Комплект летней резины, полный комплект ключей и документов. В салоне не курили.Есть подкрашенные детали, убирали естественные следы эксплуатации сколы, царапины.",https://avatars.mds.yandex.net/get-autoru-vos/2182338/5935058873eeafa066236cc4ec2c9ab6/1200x900n,внедорожник 5 дв.,коричневый,3.6 л / 300 л.с. / Бензин,3.6 л , 300 л.с. , Бензин,99 500 км,2014,автоматическая,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,23 февраля,368,Porsche Cayenne II (958),"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2182338/5935058873eeafa066236cc4ec2c9ab6/1200x900', 'km-age': 99500, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 300, 'price': 3550000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2014}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 300, 'year': 2010}",Б/у,Porsche,Cayenne,II (958),3.6 AT (300 л.с.) 4WD,Алексей
2021-04-15 16:36:40.712296+03:00,1618493800.0,Porsche Cayenne I (955),Кашира,,№ 1102759867,https://auto.ru/cars/used/sale/porsche/cayenne/1102759867-fa2b96c5/,1 000 050 ₽,"Продажа без номеров. Реально живой Cayenne. Любые проверки. Мотор гильзован.  Вся электроника работает. Резина лето и зима. Без шпакли. Без вложений, сел и поехал. Всё меняется вовремя. Масло от замены до замены, не жрёт. (5тыс.км.) Машина живая и в очень хорошем состоянии. Езжу каждый день. Не спешу с продажей, торг минимум.",https://avatars.mds.yandex.net/get-autoru-vos/2089331/cd9375a8a2a57034ac48c0fd818ec63a/1200x900n,внедорожник 5 дв.,чёрный,4.5 л / 450 л.с. / Бензин,4.5 л , 450 л.с. , Бензин,244 500 км,2003,автоматическая,2 владельца,Дубликат,полный,Левый,Не требует ремонта,Растаможен,11 марта,341,Porsche Cayenne  I (955) Turbo,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2089331/cd9375a8a2a57034ac48c0fd818ec63a/1200x900', 'km-age': 244500, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 450, 'price': 1000050, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2003}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 450, 'year': 2002}",Б/у,Porsche,Cayenne,I (955),Turbo 4.5 AT (450 л.с.) 4WD,romabond941
2021-04-15 16:36:44.020347+03:00,1618493804.0,Porsche Cayenne II (958),Москва,,№ 1102712666,https://auto.ru/cars/used/sale/porsche/cayenne/1102712666-23beb131/,2 500 000 ₽,"Машина в очень хорошем состоянии, в каком либо ремонте не нуждается. Срок владения 4 года. Торг уместен! Возможен обмен. На bmw x6 в идеале  (с необходимой доплатой)",https://avatars.mds.yandex.net/get-autoru-vos/3923961/b3a43f50a1e3f9c917bfc2bb1f0b418b/1200x900n,внедорожник 5 дв.,белый,3.6 л / 300 л.с. / Бензин,3.6 л , 300 л.с. , Бензин,116 000 км,2012,автоматическая,3 или более,Оригинал,полный,Левый,Не требует ремонта,Растаможен,7 марта,328,Porsche Cayenne II (958),"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3923961/b3a43f50a1e3f9c917bfc2bb1f0b418b/1200x900', 'km-age': 116000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 300, 'price': 2500000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2012}",{},Б/у,Porsche,Cayenne,II (958),3.6 AT (300 л.с.) 4WD,Частное лицо
2021-04-15 16:36:45.163145+03:00,1618493805.0,Porsche Cayenne II (958),Тюмень,,№ 1102636013,https://auto.ru/cars/used/sale/porsche/cayenne/1102636013-034f0412/,2 200 000 ₽,Авто на продленной гарантии,https://avatars.mds.yandex.net/get-autoru-vos/3932535/8f0d5065b6e5743273c570740c160155/1200x900n,внедорожник 5 дв.,белый,3.6 л / 300 л.с. / Бензин,3.6 л , 300 л.с. , Бензин,178 352 км,2012,автоматическая,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,1 марта,229,Porsche Cayenne II (958),"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3932535/8f0d5065b6e5743273c570740c160155/1200x900', 'km-age': 178352, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 300, 'price': 2200000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2012}",{},Б/у,Porsche,Cayenne,II (958),3.6 AT (300 л.с.) 4WD,Частное лицо
2021-04-15 16:36:43.440164+03:00,1618493803.0,Porsche Cayenne I (955),Москва,,№ 1091895056,https://auto.ru/cars/used/sale/porsche/cayenne/1091895056-24f23b1a/,800 000 ₽,"Машина в идеальном состоянии ,ДТП не участвовала ,пробег не скручен 100 % ,куплена в России В дилере  Porsche.",https://avatars.mds.yandex.net/get-autoru-vos/2104415/19971a2ac75ea84cb50df9d870a93649/1200x900n,внедорожник 5 дв.,чёрный,4.5 л / 340 л.с. / Бензин,4.5 л , 340 л.с. , Бензин,156 580 км,2005,автоматическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,19 сентября 2019,1469,Porsche Cayenne  I (955) S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/2104415/19971a2ac75ea84cb50df9d870a93649/1200x900', 'km-age': 156580, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 340, 'price': 800000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2005}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'CAYENNE', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'business', 'power': 340, 'year': 2002}",Б/у,Porsche,Cayenne,I (955),S 4.5 AT (340 л.с.) 4WD,Михаил
2021-04-15 16:36:45.246136+03:00,1618493805.0,Porsche Cayenne II (958),Москва,,№ 1103169349,https://auto.ru/cars/used/sale/porsche/cayenne/1103169349-8d8bb869/,1 800 000 ₽,"Отличное состояние, любые проверки , двигатель без задиров, один хозяин по факту, 2 ключа, осмотр Новая Рига или Кутузовский. ",https://avatars.mds.yandex.net/get-autoru-vos/1969232/4e1648202519e25cdebed425623e199b/1200x900n,внедорожник 5 дв.,коричневый,4.8 л / 500 л.с. / Бензин,4.8 л , 500 л.с. , Бензин,121 670 км,2010,автоматическая,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,13 апреля,196,Porsche Cayenne  II (958) Turbo,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/1969232/4e1648202519e25cdebed425623e199b/1200x900', 'km-age': 121670, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'CAYENNE', 'modelName': 'Cayenne', 'power': 500, 'price': 1800000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'AUTOMATIC', 'type': 'suv', 'year': 2010}",{},Б/у,Porsche,Cayenne,II (958),Turbo 4.8 AT (500 л.с.) 4WD,Александр 
2021-04-15 16:36:47.367099+03:00,1618493807.0,Porsche Macan I,Кратово,,№ 1103168866,https://auto.ru/cars/used/sale/porsche/macan/1103168866-fae38614/,3 300 000 ₽,"Машина продаётся с номерами серии ООО на Московском регионе Автомобиль в идеальном состоянии ,вложений не требует. Самая полная комплектация со множеством опций,пакет отделки элементов карбоном,включая руль. Панорамная крыша ,потолок с отделкой алькантара, пневмоподвеска,система объёмного звучания Bose ,сидения с 14-позиционной регулировкой.Нет ни одной крашеной детали .Пробег 73.000 км.",https://avatars.mds.yandex.net/get-autoru-vos/4476278/d1b7ae282553dfa6609feddae1457d31/1200x900n,внедорожник 5 дв.,серый,3.0 л / 340 л.с. / Бензин,3.0 л , 340 л.с. , Бензин,73 000 км,2014,роботизированная,2 владельца,Оригинал,полный,Левый,Не требует ремонта,Растаможен,13 апреля,81,Porsche Macan  I S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/4476278/d1b7ae282553dfa6609feddae1457d31/1200x900', 'km-age': 73000, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'MACAN', 'modelName': 'Macan', 'power': 340, 'price': 3300000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2014}",{},Б/у,Porsche,Macan,I,S 3.0 AMT (340 л.с.) 4WD,Частное лицо
2021-04-15 16:36:43.314094+03:00,1618493803.0,Porsche Macan I, Новые ЧеремушкиПрофсоюзная,,№ 1103169831,https://auto.ru/cars/used/sale/porsche/macan/1103169831-e4e7a0a3/,3 200 000 ₽,"Один собственник, один комплект колес разношироких, регулярное обслуживание, состояние отличное, салонам и перекупщикам не беспокоить",https://avatars.mds.yandex.net/get-autoru-vos/3913595/29966333ac853a394a7cd820dd15cd71/1200x900n,внедорожник 5 дв.,коричневый,3.0 л / 340 л.с. / Бензин,3.0 л , 340 л.с. , Бензин,91 597 км,2016,роботизированная,1 владелец,Оригинал,полный,Левый,Не требует ремонта,Растаможен,13 апреля,142,Porsche Macan  I S,"{'asciiCat': 'cars', 'category': 'cars', 'engine-type': 'GASOLINE', 'image': 'https://avatars.mds.yandex.net/get-autoru-vos/3913595/29966333ac853a394a7cd820dd15cd71/1200x900', 'km-age': 91597, 'mark': 'PORSCHE', 'markName': 'Porsche', 'model': 'MACAN', 'modelName': 'Macan', 'power': 340, 'price': 3200000, 'routeCategory': 'cars', 'segment': 'PREMIUM', 'state': 'used', 'transmission': 'ROBOT', 'type': 'suv', 'year': 2016}","{'category': 'cars', 'mark': 'PORSCHE', 'model': 'MACAN', 'state': 'used', 'class': 'J', 'type': 'suv', 'segment': 'PREMIUM', 'group': 'family', 'power': 340, 'year': 2014}",Б/у,Porsche,Macan,I,S 3.0 AMT (340 л.с.) 4WD,Частное лицо
